start_location,end_location,time_road
DE71,NL41,5
DE71,NL42,4
DE71,PL11,14
DE71,PL12,15
DE71,PL21,15
DE71,PL22,13
DE71,PL31,19
DE71,PL32,16
DE71,PL33,16
DE71,PL34,18
DE71,PL41,13
DE71,PL42,12
DE71,PL43,11
DE71,PL51,11
DE71,PL52,12
DE71,PL61,14
DE71,PL62,19
DE71,PL63,18
DE71,PT11,28
DE71,PT15,33
DE71,PT16,28
DE71,PT17,30
DE71,PT18,29
DE71,PT20,95
DE71,PT30,72
DE71,RO11,22
DE71,RO12,23
DE71,RO21,28
DE71,RO22,28
DE71,RO31,25
DE71,RO32,25
DE71,RO41,22
DE71,RO42,19
DE71,SE11,20
DE71,SE12,20
DE71,SE21,17
DE71,SE22,14
DE71,SE23,17
DE71,SE31,21
DE71,SE32,26
DE71,SE33,30
DE71,SI01,12
DE71,SI02,13
DE71,SK01,12
DE71,SK02,13
DE71,SK03,15
DE71,SK04,18
DE71,UKC1,16
DE71,UKC2,16
DE71,UKD1,17
DE71,UKD3,16
DE71,UKD4,16
DE71,UKD6,15
DE71,UKD7,15
DE71,UKE1,15
DE71,UKE2,16
DE71,UKE3,15
DE71,UKE4,15
DE71,UKF1,15
DE71,UKF2,14
DE71,UKF3,14
DE71,UKG1,14
DE71,UKG2,15
DE71,UKG3,14
DE71,UKH1,13
DE71,UKH2,13
DE71,UKH3,12
DE71,UKI1,13
DE71,UKI2,12
DE71,UKJ1,13
DE71,UKJ2,12
DE71,UKJ3,13
DE71,UKJ4,11
DE71,UKK1,14
DE71,UKK2,14
DE71,UKK3,16
DE71,UKK4,15
DE71,UKL1,15
DE71,UKL2,15
DE71,UKM2,19
DE71,UKM3,19
DE71,UKM5,22
DE71,UKM6,23
DE71,UKN0,23
DE72,AT11,12
DE72,AT12,11
DE72,AT13,11
DE72,AT21,13
DE72,AT22,11
DE72,AT31,9
DE72,AT32,9
DE72,AT33,9
DE72,AT34,7
DE72,BE10,5
DE72,BE21,5
DE72,BE22,5
DE72,BE23,6
DE72,BE24,5
DE72,BE25,7
DE72,BE31,5
DE72,BE32,6
DE72,BE33,4
DE72,BE34,5
DE72,BE35,5
DE72,BG31,26
DE72,BG32,29
DE72,BG33,30
DE72,BG34,29
DE72,BG41,26
DE72,BG42,27
DE72,CY00,52
DE72,CZ01,8
DE72,CZ02,9
DE72,CZ03,8
DE72,CZ04,8
DE72,CZ05,10
DE72,CZ06,11
DE72,CZ07,13
DE72,CZ08,13
DE72,DE11,4
DE72,DE12,4
DE72,DE13,5
DE72,DE14,6
DE72,DE21,7
DE72,DE22,7
DE72,DE23,6
DE72,DE24,5
DE72,DE25,5
DE72,DE26,3
DE72,DE27,6
DE72,DE30,8
DE72,DE40,8
DE72,DE50,6
DE72,DE60,8
DE72,DE71,2
DE72,DE72,2
DE72,DE73,3
DE72,DE80,10
DE72,DE91,5
DE72,DE92,5
DE72,DE93,7
DE72,DE94,6
DE72,DEA1,4
DE72,DEA2,3
DE72,DEA3,4
DE72,DEA4,5
DE72,DEA5,3
DE72,DEB1,2
DE72,DEB2,4
DE72,DEB3,3
DE72,DEC0,4
DE72,DED2,7
DE72,DED4,6
DE72,DED5,6
DE72,DEE0,6
DE72,DEF0,8
DE72,DEG0,5
DE72,DK01,13
DE72,DK02,12
DE72,DK03,11
DE72,DK04,12
DE72,DK05,13
DE72,EE00,31
DE72,EL11,30
DE72,EL12,27
DE72,EL13,29
DE72,EL14,29
DE72,EL21,30
DE72,EL22,36
DE72,EL23,33
DE72,EL24,32
DE72,EL25,35
DE72,EL30,33
DE72,EL41,40
DE72,EL42,44
DE72,EL43,48
DE72,ES11,28
DE72,ES12,24
DE72,ES13,22
DE72,ES21,20
DE72,ES22,20
DE72,ES23,21
DE72,ES24,21
DE72,ES30,25
DE72,ES41,23
DE72,ES42,25
DE72,ES43,29
DE72,ES51,17
DE72,ES52,22
DE72,ES53,27
DE72,ES61,30
DE72,ES62,25
DE72,ES63,34
DE72,ES64,36
DE72,ES70,86
DE72,FI19,33
DE72,FI1B,36
DE72,FI1C,34
DE72,FI1D,37
DE72,FI20,26
DE72,FR10,9
DE72,FR21,7
DE72,FR22,8
DE72,FR23,10
DE72,FR24,11
DE72,FR25,12
DE72,FR26,9
DE72,FR30,7
DE72,FR41,5
DE72,FR42,5
DE72,FR43,7
DE72,FR51,13
DE72,FR52,14
DE72,FR53,15
DE72,FR61,17
DE72,FR62,16
DE72,FR63,13
DE72,FR71,10
DE72,FR72,11
DE72,FR81,14
DE72,FR82,13
DE72,FR83,22
DE72,HR03,17
DE72,HR04,15
DE72,HU10,15
DE72,HU21,15
DE72,HU22,13
DE72,HU23,15
DE72,HU31,17
DE72,HU32,18
DE72,HU33,18
DE72,IE01,23
DE72,IE02,23
DE72,ITC1,11
DE72,ITC2,11
DE72,ITC3,12
DE72,ITC4,11
DE72,ITF1,16
DE72,ITF2,18
DE72,ITF3,18
DE72,ITF4,20
DE72,ITF5,20
DE72,ITF6,23
DE72,ITG1,27
DE72,ITG2,29
DE72,ITH1,11
DE72,ITH2,12
DE72,ITH3,14
DE72,ITH4,14
DE72,ITH5,12
DE72,ITI1,14
DE72,ITI2,15
DE72,ITI3,15
DE72,ITI4,16
DE72,LT00,24
DE72,LU00,5
DE72,LV00,27
DE72,MT00,32
DE72,NL11,6
DE72,NL12,6
DE72,NL13,6
DE72,NL21,5
DE72,NL22,5
DE72,NL23,6
DE72,NL31,6
DE72,NL32,6
DE72,NL33,6
DE72,NL34,6
DE72,NL41,5
DE72,NL42,4
DE72,PL11,13
DE72,PL12,15
DE72,PL21,14
DE72,PL22,13
DE72,PL31,19
DE72,PL32,16
DE72,PL33,16
DE72,PL34,18
DE72,PL41,12
DE72,PL42,11
DE72,PL43,10
DE72,PL51,10
DE72,PL52,12
DE72,PL61,14
DE72,PL62,19
DE72,PL63,17
DE72,PT11,29
DE72,PT15,34
DE72,PT16,29
DE72,PT17,31
DE72,PT18,30
DE72,PT20,96
DE72,PT30,73
DE72,RO11,23
DE72,RO12,23
DE72,RO21,29
DE72,RO22,29
DE72,RO31,25
DE72,RO32,26
DE72,RO41,23
DE72,RO42,19
DE72,SE11,20
DE72,SE12,19
DE72,SE21,17
DE72,SE22,13
DE72,SE23,17
DE72,SE31,21
DE72,SE32,25
DE72,SE33,30
DE72,SI01,13
DE72,SI02,14
DE72,SK01,12
DE72,SK02,14
DE72,SK03,16
DE72,SK04,19
DE72,UKC1,16
DE72,UKC2,16
DE72,UKD1,17
DE72,UKD3,15
DE72,UKD4,16
DE72,UKD6,15
DE72,UKD7,15
DE72,UKE1,15
DE72,UKE2,15
DE72,UKE3,15
DE72,UKE4,15
DE72,UKF1,14
DE72,UKF2,13
DE72,UKF3,14
DE72,UKG1,14
DE72,UKG2,14
DE72,UKG3,14
DE72,UKH1,13
DE72,UKH2,12
DE72,UKH3,12
DE72,UKI1,12
DE72,UKI2,12
DE72,UKJ1,13
DE72,UKJ2,12
DE72,UKJ3,13
DE72,UKJ4,11
DE72,UKK1,14
DE72,UKK2,14
DE72,UKK3,16
DE72,UKK4,15
DE72,UKL1,15
DE72,UKL2,14
DE72,UKM2,19
DE72,UKM3,19
DE72,UKM5,21
DE72,UKM6,23
DE72,UKN0,23
DE73,AT11,12
DE73,AT12,11
DE73,AT13,12
DE73,AT21,13
DE73,AT22,11
DE73,AT31,9
DE73,AT32,9
DE73,AT33,9
DE73,AT34,7
DE73,BE10,6
DE73,BE21,6
DE73,BE22,6
DE73,BE23,7
DE73,BE24,6
DE73,BE25,8
DE73,BE31,6
DE73,BE32,7
DE73,BE33,5
DE73,BE34,7
DE73,BE35,6
DE73,BG31,26
DE73,BG32,28
DE73,BG33,30
DE73,BG34,30
DE73,BG41,27
DE73,BG42,28
DE73,CY00,52
DE73,CZ01,8
DE73,CZ02,8
DE73,CZ03,8
DE73,CZ04,7
DE73,CZ05,9
DE73,CZ06,10
DE73,CZ07,12
DE73,CZ08,12
DE73,DE11,6
DE73,DE12,5
DE73,DE13,7
DE73,DE14,7
DE73,DE21,7
DE73,DE22,7
DE73,DE23,6
DE73,DE24,5
DE73,DE25,5
DE73,DE26,4
DE73,DE27,6
DE73,DE30,6
DE73,DE40,7
DE73,DE50,5
DE73,DE60,6
DE73,DE71,3
DE73,DE72,3
DE73,DE73,2
DE73,DE80,8
DE73,DE91,3
DE73,DE92,4
DE73,DE93,5
DE73,DE94,6
DE73,DEA1,4
DE73,DEA2,4
DE73,DEA3,4
DE73,DEA4,3
DE73,DEA5,4
DE73,DEB1,4
DE73,DEB2,6
DE73,DEB3,4
DE73,DEC0,5
DE73,DED2,6
DE73,DED4,6
DE73,DED5,5
DE73,DEE0,5
DE73,DEF0,7
DE73,DEG0,4
DE73,DK01,11
DE73,DK02,11
DE73,DK03,9
DE73,DK04,10
DE73,DK05,11
DE73,EE00,30
DE73,EL11,30
DE73,EL12,27
DE73,EL13,29
DE73,EL14,29
DE73,EL21,30
DE73,EL22,36
DE73,EL23,33
DE73,EL24,32
DE73,EL25,35
DE73,EL30,33
DE73,EL41,41
DE73,EL42,43
DE73,EL43,48
DE73,ES11,29
DE73,ES12,25
DE73,ES13,22
DE73,ES21,21
DE73,ES22,21
DE73,ES23,22
DE73,ES24,22
DE73,ES30,26
DE73,ES41,24
DE73,ES42,27
DE73,ES43,30
DE73,ES51,19
DE73,ES52,25
DE73,ES53,28
DE73,ES61,31
DE73,ES62,26
DE73,ES63,36
DE73,ES64,37
DE73,ES70,87
DE73,FI19,31
DE73,FI1B,35
DE73,FI1C,32
DE73,FI1D,36
DE73,FI20,24
DE73,FR10,10
DE73,FR21,8
DE73,FR22,9
DE73,FR23,11
DE73,FR24,12
DE73,FR25,13
DE73,FR26,11
DE73,FR30,8
DE73,FR41,7
DE73,FR42,6
DE73,FR43,8
DE73,FR51,13
DE73,FR52,15
DE73,FR53,16
DE73,FR61,18
DE73,FR62,17
DE73,FR63,14
DE73,FR71,12
DE73,FR72,13
DE73,FR81,15
DE73,FR82,15
DE73,FR83,23
DE73,HR03,17
DE73,HR04,15
DE73,HU10,14
DE73,HU21,14
DE73,HU22,13
DE73,HU23,16
DE73,HU31,17
DE73,HU32,18
DE73,HU33,17
DE73,IE01,25
DE73,IE02,24
DE73,ITC1,13
DE73,ITC2,13
DE73,ITC3,13
DE73,ITC4,12
DE73,ITF1,18
DE73,ITF2,20
DE73,ITF3,19
DE73,ITF4,22
DE73,ITF5,22
DE73,ITF6,24
DE73,ITG1,28
DE73,ITG2,31
DE73,ITH1,11
DE73,ITH2,12
DE73,ITH3,13
DE73,ITH4,14
DE73,ITH5,13
DE73,ITI1,15
DE73,ITI2,17
DE73,ITI3,16
DE73,ITI4,17
DE73,LT00,23
DE73,LU00,6
DE73,LV00,26
DE73,MT00,34
DE73,NL11,6
DE73,NL12,7
DE73,NL13,6
DE73,NL21,5
DE73,NL22,5
DE73,NL23,6
DE73,NL31,6
DE73,NL32,6
DE73,NL33,7
DE73,NL34,7
DE73,NL41,6
DE73,NL42,5
DE73,PL11,12
DE73,PL12,14
DE73,PL21,13
DE73,PL22,12
DE73,PL31,17
DE73,PL32,15
DE73,PL33,15
DE73,PL34,17
DE73,PL41,11
DE73,PL42,10
DE73,PL43,9
DE73,PL51,9
DE73,PL52,10
DE73,PL61,12
DE73,PL62,17
DE73,PL63,16
DE73,PT11,30
DE73,PT15,34
DE73,PT16,30
DE73,PT17,32
DE73,PT18,32
DE73,PT20,97
DE73,PT30,74
DE73,RO11,22
DE73,RO12,23
DE73,RO21,29
DE73,RO22,28
DE73,RO31,25
DE73,RO32,26
DE73,RO41,23
DE73,RO42,19
DE73,SE11,18
DE73,SE12,17
DE73,SE21,15
DE73,SE22,12
DE73,SE23,15
DE73,SE31,19
DE73,SE32,23
DE73,SE33,28
DE73,SI01,13
DE73,SI02,14
DE73,SK01,12
DE73,SK02,13
DE73,SK03,14
DE73,SK04,17
DE73,UKC1,17
DE73,UKC2,17
DE73,UKD1,18
DE73,UKD3,16
DE73,UKD4,16
DE73,UKD6,16
DE73,UKD7,16
DE73,UKE1,16
DE73,UKE2,16
DE73,UKE3,15
DE73,UKE4,16
DE73,UKF1,15
DE73,UKF2,14
DE73,UKF3,15
DE73,UKG1,15
DE73,UKG2,15
DE73,UKG3,15
DE73,UKH1,14
DE73,UKH2,13
DE73,UKH3,13
DE73,UKI1,13
DE73,UKI2,13
DE73,UKJ1,13
DE73,UKJ2,13
DE73,UKJ3,14
DE73,UKJ4,12
DE73,UKK1,15
DE73,UKK2,15
DE73,UKK3,17
DE73,UKK4,16
DE73,UKL1,16
DE73,UKL2,15
DE73,UKM2,20
DE73,UKM3,20
DE73,UKM5,23
DE73,UKM6,24
DE73,UKN0,24
DE80,AT11,14
DE80,AT12,13
DE80,AT13,13
DE80,AT21,17
DE80,AT22,15
DE80,AT31,13
DE80,AT32,13
DE80,AT33,13
DE80,AT34,13
DE80,BE10,11
DE80,BE21,10
DE80,BE22,10
DE80,BE23,11
DE80,BE24,11
DE80,BE25,12
DE80,BE31,11
DE80,BE32,11
DE80,BE33,10
DE80,BE34,11
DE80,BE35,11
DE80,BG31,28
DE80,BG32,32
DE80,BG33,33
DE80,BG34,34
DE80,BG41,31
DE80,BG42,32
DE80,CY00,54
DE80,CZ01,8
DE80,CZ02,9
DE80,CZ03,10
DE80,CZ04,8
DE80,CZ05,10
DE80,CZ06,11
DE80,CZ07,13
DE80,CZ08,12
DE80,DE11,12
DE80,DE12,11
DE80,DE13,13
DE80,DE14,13
DE80,DE21,11
DE80,DE22,11
DE80,DE23,9
DE80,DE24,8
DE80,DE25,9
DE80,DE26,10
DE80,DE27,12
DE80,DE30,4
DE80,DE40,4
DE80,DE50,5
DE80,DE60,4
DE80,DE71,10
DE80,DE72,10
DE80,DE73,8
DE80,DE80,3
DE80,DE91,6
DE80,DE92,6
DE80,DE93,5
DE80,DE94,7
DE80,DEA1,9
DE80,DEA2,9
DE80,DEA3,8
DE80,DEA4,7
DE80,DEA5,8
DE80,DEB1,10
DE80,DEB2,11
DE80,DEB3,11
DE80,DEC0,12
DE80,DED2,7
DE80,DED4,7
DE80,DED5,6
DE80,DEE0,6
DE80,DEF0,5
DE80,DEG0,8
DE80,DK01,7
DE80,DK02,7
DE80,DK03,7
DE80,DK04,8
DE80,DK05,10
DE80,EE00,32
DE80,EL11,32
DE80,EL12,29
DE80,EL13,31
DE80,EL14,31
DE80,EL21,33
DE80,EL22,38
DE80,EL23,35
DE80,EL24,33
DE80,EL25,37
DE80,EL30,35
DE80,EL41,43
DE80,EL42,45
DE80,EL43,50
DE80,ES11,35
DE80,ES12,31
DE80,ES13,28
DE80,ES21,26
DE80,ES22,26
DE80,ES23,27
DE80,ES24,29
DE80,ES30,31
DE80,ES41,30
DE80,ES42,33
DE80,ES43,35
DE80,ES51,26
DE80,ES52,31
DE80,ES53,35
DE80,ES61,38
DE80,ES62,33
DE80,ES63,42
DE80,ES64,45
DE80,ES70,93
DE80,FI19,28
DE80,FI1B,28
DE80,FI1C,27
DE80,FI1D,31
DE80,FI20,20
DE80,FR10,15
DE80,FR21,14
DE80,FR22,14
DE80,FR23,16
DE80,FR24,17
DE80,FR25,17
DE80,FR26,16
DE80,FR30,12
DE80,FR41,13
DE80,FR42,13
DE80,FR43,15
DE80,FR51,19
DE80,FR52,20
DE80,FR53,21
DE80,FR61,24
DE80,FR62,23
DE80,FR63,19
DE80,FR71,18
DE80,FR72,19
DE80,FR81,22
DE80,FR82,21
DE80,FR83,29
DE80,HR03,22
DE80,HR04,19
DE80,HU10,16
DE80,HU21,15
DE80,HU22,14
DE80,HU23,18
DE80,HU31,20
DE80,HU32,21
DE80,HU33,19
DE80,IE01,29
DE80,IE02,28
DE80,ITC1,18
DE80,ITC2,19
DE80,ITC3,19
DE80,ITC4,17
DE80,ITF1,22
DE80,ITF2,24
DE80,ITF3,24
DE80,ITF4,26
DE80,ITF5,27
DE80,ITF6,28
DE80,ITG1,33
DE80,ITG2,37
DE80,ITH1,15
DE80,ITH2,16
DE80,ITH3,18
DE80,ITH4,19
DE80,ITH5,18
DE80,ITI1,19
DE80,ITI2,21
DE80,ITI3,21
DE80,ITI4,22
DE80,LT00,25
DE80,LU00,12
DE80,LV00,27
DE80,MT00,38
DE80,NL11,7
DE80,NL12,8
DE80,NL13,8
DE80,NL21,8
DE80,NL22,9
DE80,NL23,9
DE80,NL31,9
DE80,NL32,9
DE80,NL33,10
DE80,NL34,11
DE80,NL41,9
DE80,NL42,9
DE80,PL11,11
DE80,PL12,12
DE80,PL21,13
DE80,PL22,11
DE80,PL31,16
DE80,PL32,15
DE80,PL33,14
DE80,PL34,15
DE80,PL41,8
DE80,PL42,6
DE80,PL43,6
DE80,PL51,9
DE80,PL52,10
DE80,PL61,11
DE80,PL62,16
DE80,PL63,12
DE80,PT11,35
DE80,PT15,40
DE80,PT16,36
DE80,PT17,37
DE80,PT18,37
DE80,PT20,103
DE80,PT30,79
DE80,RO11,24
DE80,RO12,27
DE80,RO21,31
DE80,RO22,33
DE80,RO31,30
DE80,RO32,30
DE80,RO41,26
DE80,RO42,21
DE80,SE11,14
DE80,SE12,14
DE80,SE21,11
DE80,SE22,8
DE80,SE23,11
DE80,SE31,15
DE80,SE32,19
DE80,SE33,25
DE80,SI01,17
DE80,SI02,18
DE80,SK01,13
DE80,SK02,14
DE80,SK03,15
DE80,SK04,17
DE80,UKC1,21
DE80,UKC2,21
DE80,UKD1,22
DE80,UKD3,20
DE80,UKD4,21
DE80,UKD6,20
DE80,UKD7,20
DE80,UKE1,20
DE80,UKE2,20
DE80,UKE3,20
DE80,UKE4,20
DE80,UKF1,19
DE80,UKF2,18
DE80,UKF3,19
DE80,UKG1,19
DE80,UKG2,19
DE80,UKG3,19
DE80,UKH1,18
DE80,UKH2,17
DE80,UKH3,17
DE80,UKI1,17
DE80,UKI2,17
DE80,UKJ1,18
DE80,UKJ2,17
DE80,UKJ3,18
DE80,UKJ4,16
DE80,UKK1,19
DE80,UKK2,19
DE80,UKK3,21
DE80,UKK4,20
DE80,UKL1,20
DE80,UKL2,19
DE80,UKM2,24
DE80,UKM3,24
DE80,UKM5,27
DE80,UKM6,28
DE80,UKN0,28
DE91,AT11,13
DE91,AT12,12
DE91,AT13,12
DE91,AT21,14
DE91,AT22,13
DE91,AT31,10
DE91,AT32,11
DE91,AT33,10
DE91,AT34,9
DE91,BE10,7
DE91,BE21,7
DE91,BE22,6
DE91,BE23,8
DE91,BE24,7
DE91,BE25,8
DE91,BE31,8
DE91,BE32,8
DE91,BE33,7
DE91,BE34,8
DE91,BE35,8
DE91,BG31,28
DE91,BG32,30
DE91,BG33,31
DE91,BG34,32
DE91,BG41,29
DE91,BG42,30
DE91,CY00,52
DE91,CZ01,7
DE91,CZ02,7
DE91,CZ03,8
DE91,CZ04,6
DE91,CZ05,8
DE91,CZ06,10
DE91,CZ07,11
DE91,CZ08,11
DE91,DE11,8
DE91,DE12,7
DE91,DE13,9
DE91,DE14,9
DE91,DE21,9
DE91,DE22,9
DE91,DE23,7
DE91,DE24,6
DE91,DE25,6
DE91,DE26,5
DE91,DE27,8
DE91,DE30,4
DE91,DE40,5
DE91,DE50,3
DE91,DE60,4
DE91,DE71,5
DE91,DE72,5
DE91,DE73,3
DE91,DE80,6
DE91,DE91,2
DE91,DE92,2
DE91,DE93,4
DE91,DE94,4
DE91,DEA1,5
DE91,DEA2,5
DE91,DEA3,5
DE91,DEA4,3
DE91,DEA5,4
DE91,DEB1,6
DE91,DEB2,7
DE91,DEB3,6
DE91,DEC0,7
DE91,DED2,6
DE91,DED4,5
DE91,DED5,4
DE91,DEE0,3
DE91,DEF0,5
DE91,DEG0,4
DE91,DK01,9
DE91,DK02,9
DE91,DK03,7
DE91,DK04,8
DE91,DK05,10
DE91,EE00,28
DE91,EL11,30
DE91,EL12,28
DE91,EL13,29
DE91,EL14,30
DE91,EL21,31
DE91,EL22,36
DE91,EL23,33
DE91,EL24,32
DE91,EL25,36
DE91,EL30,33
DE91,EL41,40
DE91,EL42,44
DE91,EL43,48
DE91,ES11,31
DE91,ES12,27
DE91,ES13,24
DE91,ES21,22
DE91,ES22,23
DE91,ES23,24
DE91,ES24,24
DE91,ES30,28
DE91,ES41,26
DE91,ES42,29
DE91,ES43,31
DE91,ES51,20
DE91,ES52,26
DE91,ES53,30
DE91,ES61,33
DE91,ES62,28
DE91,ES63,38
DE91,ES64,39
DE91,ES70,89
DE91,FI19,29
DE91,FI1B,33
DE91,FI1C,31
DE91,FI1D,34
DE91,FI20,22
DE91,FR10,11
DE91,FR21,10
DE91,FR22,10
DE91,FR23,12
DE91,FR24,13
DE91,FR25,14
DE91,FR26,13
DE91,FR30,9
DE91,FR41,9
DE91,FR42,8
DE91,FR43,10
DE91,FR51,15
DE91,FR52,16
DE91,FR53,17
DE91,FR61,20
DE91,FR62,19
DE91,FR63,15
DE91,FR71,14
DE91,FR72,15
DE91,FR81,17
DE91,FR82,16
DE91,FR83,25
DE91,HR03,19
DE91,HR04,16
DE91,HU10,14
DE91,HU21,14
DE91,HU22,13
DE91,HU23,16
DE91,HU31,17
DE91,HU32,18
DE91,HU33,17
DE91,IE01,25
DE91,IE02,24
DE91,ITC1,14
DE91,ITC2,14
DE91,ITC3,15
DE91,ITC4,14
DE91,ITF1,19
DE91,ITF2,21
DE91,ITF3,21
DE91,ITF4,23
DE91,ITF5,24
DE91,ITF6,26
DE91,ITG1,30
DE91,ITG2,33
DE91,ITH1,12
DE91,ITH2,13
DE91,ITH3,14
DE91,ITH4,16
DE91,ITH5,15
DE91,ITI1,16
DE91,ITI2,18
DE91,ITI3,18
DE91,ITI4,19
DE91,LT00,21
DE91,LU00,8
DE91,LV00,24
DE91,MT00,35
DE91,NL11,5
DE91,NL12,6
DE91,NL13,6
DE91,NL21,6
DE91,NL22,6
DE91,NL23,7
DE91,NL31,7
DE91,NL32,7
DE91,NL33,7
DE91,NL34,8
DE91,NL41,6
DE91,NL42,6
DE91,PL11,11
DE91,PL12,12
DE91,PL21,12
DE91,PL22,11
DE91,PL31,16
DE91,PL32,14
DE91,PL33,14
DE91,PL34,15
DE91,PL41,9
DE91,PL42,8
DE91,PL43,7
DE91,PL51,8
DE91,PL52,9
DE91,PL61,11
DE91,PL62,15
DE91,PL63,13
DE91,PT11,31
DE91,PT15,36
DE91,PT16,32
DE91,PT17,33
DE91,PT18,33
DE91,PT20,98
DE91,PT30,75
DE91,RO11,22
DE91,RO12,23
DE91,RO21,29
DE91,RO22,28
DE91,RO31,25
DE91,RO32,26
DE91,RO41,23
DE91,RO42,19
DE91,SE11,17
DE91,SE12,16
DE91,SE21,13
DE91,SE22,10
DE91,SE23,13
DE91,SE31,17
DE91,SE32,22
DE91,SE33,27
DE91,SI01,14
DE91,SI02,16
DE91,SK01,11
DE91,SK02,12
DE91,SK03,14
DE91,SK04,17
DE91,UKC1,17
DE91,UKC2,18
DE91,UKD1,18
DE91,UKD3,17
DE91,UKD4,17
DE91,UKD6,16
DE91,UKD7,17
DE91,UKE1,17
DE91,UKE2,17
DE91,UKE3,16
DE91,UKE4,17
DE91,UKF1,16
DE91,UKF2,15
DE91,UKF3,16
DE91,UKG1,15
DE91,UKG2,16
DE91,UKG3,16
DE91,UKH1,15
DE91,UKH2,14
DE91,UKH3,14
DE91,UKI1,14
DE91,UKI2,14
DE91,UKJ1,14
DE91,UKJ2,14
DE91,UKJ3,14
DE91,UKJ4,13
DE91,UKK1,15
DE91,UKK2,15
DE91,UKK3,18
DE91,UKK4,17
DE91,UKL1,17
DE91,UKL2,16
DE91,UKM2,20
DE91,UKM3,20
DE91,UKM5,23
DE91,UKM6,25
DE91,UKN0,25
DE92,AT11,13
DE92,AT12,13
DE92,AT13,13
DE92,AT21,15
DE92,AT22,14
DE92,AT31,12
DE92,AT32,12
DE92,AT33,12
DE92,AT34,10
DE92,BE10,7
DE92,BE21,7
DE92,BE22,6
DE92,BE23,7
DE92,BE24,7
DE92,BE25,8
DE92,BE31,7
DE92,BE32,7
DE92,BE33,6
DE92,BE34,8
DE92,BE35,7
DE92,BG31,28
DE92,BG32,30
DE92,BG33,32
DE92,BG34,33
DE92,BG41,30
DE92,BG42,32
DE92,CY00,53
DE92,CZ01,8
DE92,CZ02,8
DE92,CZ03,10
DE92,CZ04,7
DE92,CZ05,9
DE92,CZ06,11
DE92,CZ07,12
DE92,CZ08,12
DE92,DE11,8
DE92,DE12,7
DE92,DE13,9
DE92,DE14,10
DE92,DE21,10
DE92,DE22,10
DE92,DE23,8
DE92,DE24,7
DE92,DE25,7
DE92,DE26,6
DE92,DE27,9
DE92,DE30,5
DE92,DE40,6
DE92,DE50,3
DE92,DE60,4
DE92,DE71,6
DE92,DE72,5
DE92,DE73,4
DE92,DE80,6
DE92,DE91,2
DE92,DE92,2
DE92,DE93,3
DE92,DE94,4
DE92,DEA1,5
DE92,DEA2,5
DE92,DEA3,4
DE92,DEA4,3
DE92,DEA5,4
DE92,DEB1,6
DE92,DEB2,7
DE92,DEB3,7
DE92,DEC0,8
DE92,DED2,6
DE92,DED4,6
DE92,DED5,5
DE92,DEE0,4
DE92,DEF0,4
DE92,DEG0,5
DE92,DK01,9
DE92,DK02,8
DE92,DK03,7
DE92,DK04,8
DE92,DK05,9
DE92,EE00,29
DE92,EL11,31
DE92,EL12,29
DE92,EL13,30
DE92,EL14,31
DE92,EL21,32
DE92,EL22,37
DE92,EL23,34
DE92,EL24,33
DE92,EL25,37
DE92,EL30,34
DE92,EL41,42
DE92,EL42,44
DE92,EL43,49
DE92,ES11,30
DE92,ES12,26
DE92,ES13,24
DE92,ES21,22
DE92,ES22,22
DE92,ES23,23
DE92,ES24,24
DE92,ES30,27
DE92,ES41,26
DE92,ES42,29
DE92,ES43,31
DE92,ES51,21
DE92,ES52,27
DE92,ES53,31
DE92,ES61,33
DE92,ES62,29
DE92,ES63,38
DE92,ES64,40
DE92,ES70,88
DE92,FI19,28
DE92,FI1B,29
DE92,FI1C,28
DE92,FI1D,32
DE92,FI20,21
DE92,FR10,11
DE92,FR21,10
DE92,FR22,10
DE92,FR23,12
DE92,FR24,13
DE92,FR25,14
DE92,FR26,13
DE92,FR30,8
DE92,FR41,9
DE92,FR42,9
DE92,FR43,11
DE92,FR51,15
DE92,FR52,16
DE92,FR53,17
DE92,FR61,20
DE92,FR62,19
DE92,FR63,15
DE92,FR71,14
DE92,FR72,15
DE92,FR81,18
DE92,FR82,17
DE92,FR83,26
DE92,HR03,20
DE92,HR04,18
DE92,HU10,15
DE92,HU21,15
DE92,HU22,14
DE92,HU23,17
DE92,HU31,18
DE92,HU32,19
DE92,HU33,18
DE92,IE01,25
DE92,IE02,24
DE92,ITC1,15
DE92,ITC2,15
DE92,ITC3,16
DE92,ITC4,14
DE92,ITF1,21
DE92,ITF2,23
DE92,ITF3,22
DE92,ITF4,25
DE92,ITF5,25
DE92,ITF6,27
DE92,ITG1,31
DE92,ITG2,33
DE92,ITH1,13
DE92,ITH2,14
DE92,ITH3,16
DE92,ITH4,17
DE92,ITH5,16
DE92,ITI1,17
DE92,ITI2,19
DE92,ITI3,19
DE92,ITI4,20
DE92,LT00,21
DE92,LU00,8
DE92,LV00,24
DE92,MT00,36
DE92,NL11,5
DE92,NL12,5
DE92,NL13,5
DE92,NL21,5
DE92,NL22,5
DE92,NL23,6
DE92,NL31,6
DE92,NL32,6
DE92,NL33,7
DE92,NL34,7
DE92,NL41,6
DE92,NL42,5
DE92,PL11,11
DE92,PL12,12
DE92,PL21,13
DE92,PL22,11
DE92,PL31,16
DE92,PL32,15
DE92,PL33,14
DE92,PL34,15
DE92,PL41,10
DE92,PL42,8
DE92,PL43,7
DE92,PL51,9
DE92,PL52,10
DE92,PL61,11
