start_location,end_location,total_cost
AT22,NL23,1848
AT22,NL31,1813
AT22,NL32,1915
AT22,NL33,1860
AT22,NL34,1881
AT22,NL41,1704
AT22,NL42,1601
AT22,PL11,973
AT22,PL12,1134
AT22,PL21,843
AT22,PL22,722
AT22,PL31,1235
AT22,PL32,1090
AT22,PL33,950
AT22,PL34,1297
AT22,PL41,1044
AT22,PL42,1391
AT22,PL43,1087
AT22,PL51,818
AT22,PL52,774
AT22,PL61,1218
AT22,PL62,1397
AT22,PL63,1480
AT22,PT11,3746
AT22,PT15,3983
AT22,PT16,3718
AT22,PT17,3934
AT22,PT18,3761
AT22,PT20,9644
AT22,PT30,7541
AT22,RO11,1068
AT22,RO12,1154
AT22,RO21,1424
AT22,RO22,1482
AT22,RO31,1323
AT22,RO32,1384
AT22,RO41,1186
AT22,RO42,956
AT22,SE11,3172
AT22,SE12,3099
AT22,SE21,2877
AT22,SE22,2516
AT22,SE23,2831
AT22,SE31,3167
AT22,SE32,3635
AT22,SE33,4133
AT22,SI01,261
AT22,SI02,387
AT22,SK01,368
AT22,SK02,478
AT22,SK03,633
AT22,SK04,897
AT22,UKC1,2864
AT22,UKC2,2903
AT22,UKD1,2946
AT22,UKD3,2833
AT22,UKD4,2870
AT22,UKD6,2774
AT22,UKD7,2835
AT22,UKE1,2771
AT22,UKE2,2842
AT22,UKE3,2774
AT22,UKE4,2799
AT22,UKF1,2716
AT22,UKF2,2616
AT22,UKF3,2677
AT22,UKG1,2671
AT22,UKG2,2730
AT22,UKG3,2704
AT22,UKH1,2594
AT22,UKH2,2555
AT22,UKH3,2500
AT22,UKI1,2584
AT22,UKI2,2593
AT22,UKJ1,2613
AT22,UKJ2,2526
AT22,UKJ3,2640
AT22,UKJ4,2468
AT22,UKK1,2691
AT22,UKK2,2658
AT22,UKK3,2906
AT22,UKK4,2783
AT22,UKL1,2824
AT22,UKL2,2761
AT22,UKM2,3182
AT22,UKM3,3139
AT22,UKM5,3390
AT22,UKM6,3478
AT22,UKN0,3665
AT31,AT11,501
AT31,AT12,379
AT31,AT13,414
AT31,AT21,478
AT31,AT22,447
AT31,AT31,120
AT31,AT32,268
AT31,AT33,480
AT31,AT34,726
AT31,BE10,1394
AT31,BE21,1432
AT31,BE22,1333
AT31,BE23,1490
AT31,BE24,1426
AT31,BE25,1592
AT31,BE31,1414
AT31,BE32,1450
AT31,BE33,1293
AT31,BE34,1218
AT31,BE35,1357
AT31,BG31,1717
AT31,BG32,1845
AT31,BG33,1934
AT31,BG34,1897
AT31,BG41,1692
AT31,BG42,1797
AT31,CY00,4041
AT31,CZ01,391
AT31,CZ02,403
AT31,CZ03,310
AT31,CZ04,501
AT31,CZ05,506
AT31,CZ06,421
AT31,CZ07,553
AT31,CZ08,632
AT31,DE11,700
AT31,DE12,785
AT31,DE13,918
AT31,DE14,681
AT31,DE21,396
AT31,DE22,288
AT31,DE23,438
AT31,DE24,611
AT31,DE25,534
AT31,DE26,702
AT31,DE27,532
AT31,DE30,996
AT31,DE40,950
AT31,DE50,1347
AT31,DE60,1462
AT31,DE71,870
AT31,DE72,953
AT31,DE73,940
AT31,DE80,1328
AT31,DE91,1039
AT31,DE92,1154
AT31,DE93,1296
AT31,DE94,1342
AT31,DEA1,1144
AT31,DEA2,1088
AT31,DEA3,1184
AT31,DEA4,1110
AT31,DEA5,1104
AT31,DEB1,966
AT31,DEB2,1046
AT31,DEB3,848
AT31,DEC0,965
AT31,DED2,693
AT31,DED4,697
AT31,DED5,797
AT31,DEE0,916
AT31,DEF0,1457
AT31,DEG0,821
AT31,DK01,2131
AT31,DK02,2062
AT31,DK03,1900
AT31,DK04,1992
AT31,DK05,2144
AT31,EE00,2210
AT31,EL11,2156
AT31,EL12,2028
AT31,EL13,2111
AT31,EL14,2226
AT31,EL21,2282
AT31,EL22,2659
AT31,EL23,2488
AT31,EL24,2403
AT31,EL25,2701
AT31,EL30,2588
AT31,EL41,3041
AT31,EL42,3486
AT31,EL43,3873
AT31,ES11,3403
AT31,ES12,3106
AT31,ES13,2915
AT31,ES21,2761
AT31,ES22,2769
AT31,ES23,2846
AT31,ES24,2925
AT31,ES30,3314
AT31,ES41,3047
AT31,ES42,3348
AT31,ES43,3431
AT31,ES51,2707
AT31,ES52,3299
AT31,ES53,3720
AT31,ES61,3804
AT31,ES62,3416
AT31,ES63,4226
AT31,ES64,4506
AT31,ES70,8912
AT31,FI19,3570
AT31,FI1B,3327
AT31,FI1C,3472
AT31,FI1D,3882
AT31,FI20,3243
AT31,FR10,1752
AT31,FR21,1314
AT31,FR22,1613
AT31,FR23,1911
AT31,FR24,1913
AT31,FR25,2105
AT31,FR26,1607
AT31,FR30,1533
AT31,FR41,1090
AT31,FR42,976
AT31,FR43,1283
AT31,FR51,2413
AT31,FR52,2526
AT31,FR53,2286
AT31,FR61,2441
AT31,FR62,2603
AT31,FR63,2071
AT31,FR71,1725
AT31,FR72,1929
AT31,FR81,2250
AT31,FR82,1822
AT31,FR83,2178
AT31,HR03,1037
AT31,HR04,752
AT31,HU10,802
AT31,HU21,652
AT31,HU22,520
AT31,HU23,791
AT31,HU31,954
AT31,HU32,1130
AT31,HU33,1003
AT31,IE01,3368
AT31,IE02,3237
AT31,ITC1,1287
AT31,ITC2,1324
AT31,ITC3,1371
AT31,ITC4,1070
AT31,ITF1,1619
AT31,ITF2,1857
AT31,ITF3,2018
AT31,ITF4,2142
AT31,ITF5,2166
AT31,ITF6,2579
AT31,ITG1,3033
AT31,ITG2,2746
AT31,ITH1,650
AT31,ITH2,791
AT31,ITH3,874
AT31,ITH4,704
AT31,ITH5,1097
AT31,ITI1,1250
AT31,ITI2,1324
AT31,ITI3,1387
AT31,ITI4,1661
AT31,LT00,1633
AT31,LU00,1136
AT31,LV00,1868
AT31,MT00,3615
AT31,NL11,1506
AT31,NL12,1527
AT31,NL13,1448
AT31,NL21,1367
AT31,NL22,1380
AT31,NL23,1489
AT31,NL31,1473
AT31,NL32,1536
AT31,NL33,1519
AT31,NL34,1504
AT31,NL41,1369
AT31,NL42,1259
AT31,PL11,995
AT31,PL12,1147
AT31,PL21,863
AT31,PL22,727
AT31,PL31,1243
AT31,PL32,1086
AT31,PL33,972
AT31,PL34,1347
AT31,PL41,1002
AT31,PL42,1128
AT31,PL43,809
AT31,PL51,698
AT31,PL52,765
AT31,PL61,1255
AT31,PL62,1416
AT31,PL63,1434
AT31,PT11,3414
AT31,PT15,3999
AT31,PT16,3484
AT31,PT17,3765
AT31,PT18,3576
AT31,PT20,9455
AT31,PT30,7399
AT31,RO11,1240
AT31,RO12,1453
AT31,RO21,1672
AT31,RO22,1876
AT31,RO31,1659
AT31,RO32,1724
AT31,RO41,1539
AT31,RO42,1314
AT31,SE11,2830
AT31,SE12,2781
AT31,SE21,2560
AT31,SE22,2190
AT31,SE23,2476
AT31,SE31,2819
AT31,SE32,3287
AT31,SE33,3737
AT31,SI01,582
AT31,SI02,612
AT31,SK01,447
AT31,SK02,575
AT31,SK03,717
AT31,SK04,985
AT31,UKC1,2528
AT31,UKC2,2560
AT31,UKD1,2607
AT31,UKD3,2470
AT31,UKD4,2517
AT31,UKD6,2435
AT31,UKD7,2479
AT31,UKE1,2425
AT31,UKE2,2489
AT31,UKE3,2406
AT31,UKE4,2461
AT31,UKF1,2359
AT31,UKF2,2279
AT31,UKF3,2345
AT31,UKG1,2326
AT31,UKG2,2385
AT31,UKG3,2339
AT31,UKH1,2240
AT31,UKH2,2184
AT31,UKH3,2144
AT31,UKI1,2242
AT31,UKI2,2195
AT31,UKJ1,2225
AT31,UKJ2,2173
AT31,UKJ3,2267
AT31,UKJ4,2071
AT31,UKK1,2319
AT31,UKK2,2332
AT31,UKK3,2556
AT31,UKK4,2433
AT31,UKL1,2447
AT31,UKL2,2415
AT31,UKM2,2838
AT31,UKM3,2824
AT31,UKM5,3045
AT31,UKM6,3122
AT31,UKN0,3307
AT32,AT11,642
AT32,AT12,572
AT32,AT13,626
AT32,AT21,404
AT32,AT22,490
AT32,AT31,268
AT32,AT32,108
AT32,AT33,299
AT32,AT34,578
AT32,BE10,1312
AT32,BE21,1407
AT32,BE22,1307
AT32,BE23,1444
AT32,BE24,1371
AT32,BE25,1516
AT32,BE31,1319
AT32,BE32,1352
AT32,BE33,1266
AT32,BE34,1125
AT32,BE35,1259
AT32,BG31,1772
AT32,BG32,1918
AT32,BG33,2037
AT32,BG34,1934
AT32,BG41,1736
AT32,BG42,1837
AT32,CY00,4067
AT32,CZ01,584
AT32,CZ02,592
AT32,CZ03,448
AT32,CZ04,638
AT32,CZ05,704
AT32,CZ06,611
AT32,CZ07,743
AT32,CZ08,825
AT32,DE11,589
AT32,DE12,691
AT32,DE13,795
AT32,DE14,556
AT32,DE21,263
AT32,DE22,317
AT32,DE23,481
AT32,DE24,610
AT32,DE25,504
AT32,DE26,684
AT32,DE27,398
AT32,DE30,1125
AT32,DE40,1110
AT32,DE50,1359
AT32,DE60,1444
AT32,DE71,829
AT32,DE72,924
AT32,DE73,906
AT32,DE80,1439
AT32,DE91,1056
AT32,DE92,1156
AT32,DE93,1310
AT32,DE94,1352
AT32,DEA1,1143
AT32,DEA2,1081
AT32,DEA3,1184
AT32,DEA4,1099
AT32,DEA5,1089
AT32,DEB1,951
AT32,DEB2,996
AT32,DEB3,771
AT32,DEC0,877
AT32,DED2,883
AT32,DED4,777
AT32,DED5,870
AT32,DEE0,942
AT32,DEF0,1459
AT32,DEG0,821
AT32,DK01,2155
AT32,DK02,2090
AT32,DK03,1891
AT32,DK04,1996
AT32,DK05,2141
AT32,EE00,2391
AT32,EL11,2200
AT32,EL12,2073
AT32,EL13,2149
AT32,EL14,2311
AT32,EL21,2337
AT32,EL22,2720
AT32,EL23,2540
AT32,EL24,2429
AT32,EL25,2773
AT32,EL30,2659
AT32,EL41,3073
AT32,EL42,3534
AT32,EL43,3863
AT32,ES11,3358
AT32,ES12,3072
AT32,ES13,2883
AT32,ES21,2749
AT32,ES22,2722
AT32,ES23,2805
AT32,ES24,2766
AT32,ES30,3161
AT32,ES41,2984
AT32,ES42,3207
AT32,ES43,3383
AT32,ES51,2555
AT32,ES52,3109
AT32,ES53,3604
AT32,ES61,3633
AT32,ES62,3288
AT32,ES63,4074
AT32,ES64,4332
AT32,ES70,8774
AT32,FI19,3796
AT32,FI1B,3520
AT32,FI1C,3681
AT32,FI1D,3982
AT32,FI20,3285
AT32,FR10,1553
AT32,FR21,1177
AT32,FR22,1465
AT32,FR23,1699
AT32,FR24,1745
AT32,FR25,1884
AT32,FR26,1546
AT32,FR30,1430
AT32,FR41,993
AT32,FR42,865
AT32,FR43,1222
AT32,FR51,2133
AT32,FR52,2234
AT32,FR53,2267
AT32,FR61,2419
AT32,FR62,2455
AT32,FR63,2063
AT32,FR71,1594
AT32,FR72,1851
AT32,FR81,2150
AT32,FR82,1681
AT32,FR83,2105
AT32,HR03,963
AT32,HR04,778
AT32,HU10,962
AT32,HU21,802
AT32,HU22,636
AT32,HU23,884
AT32,HU31,1135
AT32,HU32,1275
AT32,HU33,1159
AT32,IE01,3303
AT32,IE02,3159
AT32,ITC1,1121
AT32,ITC2,1136
AT32,ITC3,1223
AT32,ITC4,894
AT32,ITF1,1485
AT32,ITF2,1737
AT32,ITF3,1902
AT32,ITF4,2023
AT32,ITF5,2072
AT32,ITF6,2471
AT32,ITG1,2977
AT32,ITG2,2653
AT32,ITH1,467
AT32,ITH2,611
AT32,ITH3,722
AT32,ITH4,582
AT32,ITH5,937
AT32,ITI1,1156
AT32,ITI2,1196
AT32,ITI3,1270
AT32,ITI4,1568
AT32,LT00,1800
AT32,LU00,1044
AT32,LV00,2034
AT32,MT00,3552
AT32,NL11,1493
AT32,NL12,1515
AT32,NL13,1446
AT32,NL21,1375
AT32,NL22,1374
AT32,NL23,1472
AT32,NL31,1465
AT32,NL32,1516
AT32,NL33,1511
AT32,NL34,1509
AT32,NL41,1346
AT32,NL42,1234
AT32,PL11,1170
AT32,PL12,1348
AT32,PL21,1046
AT32,PL22,915
AT32,PL31,1443
AT32,PL32,1280
AT32,PL33,1147
AT32,PL34,1499
AT32,PL41,1192
AT32,PL42,1291
AT32,PL43,1003
AT32,PL51,896
AT32,PL52,966
AT32,PL61,1441
AT32,PL62,1633
AT32,PL63,1614
AT32,PT11,3384
AT32,PT15,3845
AT32,PT16,3455
AT32,PT17,3718
AT32,PT18,3567
AT32,PT20,9437
AT32,PT30,7341
AT32,RO11,1406
AT32,RO12,1581
AT32,RO21,1815
AT32,RO22,1943
AT32,RO31,1799
AT32,RO32,1868
AT32,RO41,1656
AT32,RO42,1405
AT32,SE11,2851
AT32,SE12,2788
AT32,SE21,2543
AT32,SE22,2185
AT32,SE23,2525
AT32,SE31,2894
AT32,SE32,3291
AT32,SE33,3810
AT32,SI01,569
AT32,SI02,489
AT32,SK01,605
AT32,SK02,720
AT32,SK03,866
AT32,SK04,1141
AT32,UKC1,2445
AT32,UKC2,2506
AT32,UKD1,2545
AT32,UKD3,2393
AT32,UKD4,2440
AT32,UKD6,2364
AT32,UKD7,2412
AT32,UKE1,2367
AT32,UKE2,2427
AT32,UKE3,2331
AT32,UKE4,2391
AT32,UKF1,2292
AT32,UKF2,2213
AT32,UKF3,2248
AT32,UKG1,2263
AT32,UKG2,2306
AT32,UKG3,2264
AT32,UKH1,2171
AT32,UKH2,2121
AT32,UKH3,2095
AT32,UKI1,2145
AT32,UKI2,2153
AT32,UKJ1,2172
AT32,UKJ2,2108
AT32,UKJ3,2213
AT32,UKJ4,2019
AT32,UKK1,2238
AT32,UKK2,2251
AT32,UKK3,2456
AT32,UKK4,2377
AT32,UKL1,2395
AT32,UKL2,2328
AT32,UKM2,2770
AT32,UKM3,2719
AT32,UKM5,2982
AT32,UKM6,3058
AT32,UKN0,3240
AT33,AT11,915
AT33,AT12,817
AT33,AT13,843
AT33,AT21,586
AT33,AT22,774
AT33,AT31,480
AT33,AT32,299
AT33,AT33,128
AT33,AT34,388
AT33,BE10,1247
AT33,BE21,1363
AT33,BE22,1257
AT33,BE23,1371
AT33,BE24,1290
AT33,BE25,1452
AT33,BE31,1265
AT33,BE32,1277
AT33,BE33,1195
AT33,BE34,1057
AT33,BE35,1189
AT33,BG31,1941
AT33,BG32,2132
AT33,BG33,2281
AT33,BG34,2050
AT33,BG41,1847
AT33,BG42,1951
AT33,CY00,4220
AT33,CZ01,699
AT33,CZ02,724
AT33,CZ03,596
AT33,CZ04,694
AT33,CZ05,847
AT33,CZ06,802
AT33,CZ07,934
AT33,CZ08,1016
AT33,DE11,528
AT33,DE12,627
AT33,DE13,693
AT33,DE14,494
AT33,DE21,274
AT33,DE22,444
AT33,DE23,516
AT33,DE24,606
AT33,DE25,506
AT33,DE26,668
AT33,DE27,353
AT33,DE30,1140
AT33,DE40,1138
AT33,DE50,1322
AT33,DE60,1431
AT33,DE71,808
AT33,DE72,894
AT33,DE73,905
AT33,DE80,1462
AT33,DE91,1025
AT33,DE92,1140
AT33,DE93,1309
AT33,DE94,1327
AT33,DEA1,1088
AT33,DEA2,1013
AT33,DEA3,1147
AT33,DEA4,1090
AT33,DEA5,1054
AT33,DEB1,879
AT33,DEB2,943
AT33,DEB3,712
AT33,DEC0,810
AT33,DED2,938
AT33,DED4,778
AT33,DED5,863
AT33,DEE0,944
AT33,DEF0,1437
AT33,DEG0,827
AT33,DK01,2139
AT33,DK02,2062
AT33,DK03,1882
AT33,DK04,1968
AT33,DK05,2125
AT33,EE00,2607
AT33,EL11,2365
AT33,EL12,2228
AT33,EL13,2302
AT33,EL14,2411
AT33,EL21,2485
AT33,EL22,2831
AT33,EL23,2691
AT33,EL24,2578
AT33,EL25,2928
AT33,EL30,2803
AT33,EL41,3245
AT33,EL42,3712
AT33,EL43,4067
AT33,ES11,3208
AT33,ES12,2936
AT33,ES13,2753
AT33,ES21,2619
AT33,ES22,2572
AT33,ES23,2636
AT33,ES24,2486
AT33,ES30,2817
AT33,ES41,2819
AT33,ES42,2904
AT33,ES43,3182
AT33,ES51,2272
AT33,ES52,2886
AT33,ES53,3295
AT33,ES61,3317
AT33,ES62,2989
AT33,ES63,3801
AT33,ES64,4064
AT33,ES70,8456
AT33,FI19,3937
AT33,FI1B,3662
AT33,FI1C,3815
AT33,FI1D,4062
AT33,FI20,3238
AT33,FR10,1587
AT33,FR21,1206
AT33,FR22,1507
AT33,FR23,1733
AT33,FR24,1815
AT33,FR25,1974
AT33,FR26,1423
AT33,FR30,1376
AT33,FR41,971
AT33,FR42,800
AT33,FR43,1050
AT33,FR51,2152
AT33,FR52,2255
AT33,FR53,2125
AT33,FR61,2258
AT33,FR62,2210
AT33,FR63,1893
AT33,FR71,1432
AT33,FR72,1696
AT33,FR81,1878
AT33,FR82,1432
AT33,FR83,1904
AT33,HR03,1026
AT33,HR04,976
AT33,HU10,1172
AT33,HU21,1013
AT33,HU22,861
AT33,HU23,1102
AT33,HU31,1339
AT33,HU32,1477
AT33,HU33,1376
AT33,IE01,3261
AT33,IE02,3109
AT33,ITC1,906
AT33,ITC2,928
AT33,ITC3,1020
AT33,ITC4,676
AT33,ITF1,1308
AT33,ITF2,1558
AT33,ITF3,1754
AT33,ITF4,1830
AT33,ITF5,1898
AT33,ITF6,2294
AT33,ITG1,2799
AT33,ITG2,2509
AT33,ITH1,259
AT33,ITH2,409
AT33,ITH3,604
AT33,ITH4,588
AT33,ITH5,752
AT33,ITI1,993
AT33,ITI2,1028
AT33,ITI3,1101
AT33,ITI4,1396
AT33,LT00,2050
AT33,LU00,975
AT33,LV00,2267
AT33,MT00,3396
AT33,NL11,1473
AT33,NL12,1509
AT33,NL13,1405
AT33,NL21,1332
AT33,NL22,1290
AT33,NL23,1406
AT33,NL31,1379
AT33,NL32,1449
AT33,NL33,1424
AT33,NL34,1412
AT33,NL41,1284
AT33,NL42,1184
AT33,PL11,1337
AT33,PL12,1490
AT33,PL21,1243
AT33,PL22,1118
AT33,PL31,1615
AT33,PL32,1474
AT33,PL33,1363
AT33,PL34,1714
AT33,PL41,1304
AT33,PL42,1307
AT33,PL43,1109
AT33,PL51,1028
AT33,PL52,1118
AT33,PL61,1589
AT33,PL62,1804
AT33,PL63,1653
AT33,PT11,3250
AT33,PT15,3568
AT33,PT16,3312
AT33,PT17,3564
AT33,PT18,3405
AT33,PT20,9240
AT33,PT30,7167
AT33,RO11,1637
AT33,RO12,1823
AT33,RO21,2021
AT33,RO22,2183
AT33,RO31,2020
AT33,RO32,2060
AT33,RO41,1901
AT33,RO42,1635
AT33,SE11,2838
AT33,SE12,2785
AT33,SE21,2545
AT33,SE22,2179
AT33,SE23,2487
AT33,SE31,2876
AT33,SE32,3270
AT33,SE33,3786
AT33,SI01,766
AT33,SI02,608
AT33,SK01,821
AT33,SK02,935
AT33,SK03,1087
AT33,SK04,1366
AT33,UKC1,2422
AT33,UKC2,2439
AT33,UKD1,2489
AT33,UKD3,2360
AT33,UKD4,2381
AT33,UKD6,2299
AT33,UKD7,2358
AT33,UKE1,2322
AT33,UKE2,2368
AT33,UKE3,2292
AT33,UKE4,2336
AT33,UKF1,2247
AT33,UKF2,2147
AT33,UKF3,2230
AT33,UKG1,2218
AT33,UKG2,2266
AT33,UKG3,2240
AT33,UKH1,2134
AT33,UKH2,2057
AT33,UKH3,2040
AT33,UKI1,2115
AT33,UKI2,2074
AT33,UKJ1,2134
AT33,UKJ2,2067
AT33,UKJ3,2150
AT33,UKJ4,1970
AT33,UKK1,2193
AT33,UKK2,2203
AT33,UKK3,2436
AT33,UKK4,2343
AT33,UKL1,2338
AT33,UKL2,2299
AT33,UKM2,2710
AT33,UKM3,2679
AT33,UKM5,2931
AT33,UKM6,3015
AT33,UKN0,3210
AT34,AT11,1194
AT34,AT12,1059
AT34,AT13,1122
AT34,AT21,893
AT34,AT22,1025
AT34,AT31,726
AT34,AT32,578
AT34,AT33,388
AT34,AT34,59
AT34,BE10,1099
AT34,BE21,1190
AT34,BE22,1094
AT34,BE23,1221
AT34,BE24,1156
AT34,BE25,1280
AT34,BE31,1106
AT34,BE32,1143
AT34,BE33,1047
AT34,BE34,906
AT34,BE35,1043
AT34,BG31,2221
AT34,BG32,2367
AT34,BG33,2494
AT34,BG34,2343
AT34,BG41,2110
AT34,BG42,2226
AT34,CY00,4521
AT34,CZ01,769
AT34,CZ02,794
AT34,CZ03,702
AT34,CZ04,768
AT34,CZ05,925
AT34,CZ06,1010
AT34,CZ07,1138
AT34,CZ08,1236
AT34,DE11,386
AT34,DE12,484
AT34,DE13,392
AT34,DE14,260
AT34,DE21,377
AT34,DE22,542
AT34,DE23,568
AT34,DE24,620
AT34,DE25,482
AT34,DE26,560
AT34,DE27,263
AT34,DE30,1149
AT34,DE40,1125
AT34,DE50,1214
AT34,DE60,1265
AT34,DE71,647
AT34,DE72,747
AT34,DE73,773
AT34,DE80,1423
AT34,DE91,941
AT34,DE92,1030
AT34,DE93,1199
AT34,DE94,1180
AT34,DEA1,950
AT34,DEA2,876
AT34,DEA3,1018
AT34,DEA4,971
AT34,DEA5,930
AT34,DEB1,741
AT34,DEB2,794
AT34,DEB3,566
AT34,DEC0,671
AT34,DED2,951
AT34,DED4,801
AT34,DED5,880
AT34,DEE0,974
AT34,DEF0,1327
AT34,DEG0,796
AT34,DK01,2001
AT34,DK02,1919
AT34,DK03,1740
AT34,DK04,1831
AT34,DK05,1976
AT34,EE00,2704
AT34,EL11,2660
AT34,EL12,2513
AT34,EL13,2587
AT34,EL14,2676
AT34,EL21,2764
AT34,EL22,3147
AT34,EL23,2971
AT34,EL24,2845
AT34,EL25,3201
AT34,EL30,3083
AT34,EL41,3536
AT34,EL42,4007
AT34,EL43,4340
AT34,ES11,2871
AT34,ES12,2598
AT34,ES13,2398
AT34,ES21,2270
AT34,ES22,2236
AT34,ES23,2293
AT34,ES24,2300
AT34,ES30,2613
AT34,ES41,2502
AT34,ES42,2738
AT34,ES43,2891
AT34,ES51,2097
AT34,ES52,2655
AT34,ES53,3212
AT34,ES61,3182
AT34,ES62,2800
AT34,ES63,3612
AT34,ES64,3899
AT34,ES70,8249
AT34,FI19,3951
AT34,FI1B,3718
AT34,FI1C,3816
AT34,FI1D,3999
AT34,FI20,3128
AT34,FR10,1300
AT34,FR21,985
AT34,FR22,1239
AT34,FR23,1500
AT34,FR24,1529
AT34,FR25,1700
AT34,FR26,1088
AT34,FR30,1271
AT34,FR41,779
AT34,FR42,577
AT34,FR43,705
AT34,FR51,1824
AT34,FR52,2045
AT34,FR53,1702
AT34,FR61,1872
AT34,FR62,1993
AT34,FR63,1547
AT34,FR71,1101
AT34,FR72,1316
AT34,FR81,1649
AT34,FR82,1339
AT34,FR83,1968
AT34,HR03,1296
AT34,HR04,1227
AT34,HU10,1411
AT34,HU21,1249
AT34,HU22,1107
AT34,HU23,1361
AT34,HU31,1577
AT34,HU32,1723
AT34,HU33,1571
AT34,IE01,3237
AT34,IE02,3102
AT34,ITC1,793
AT34,ITC2,832
AT34,ITC3,937
AT34,ITC4,639
AT34,ITF1,1626
AT34,ITF2,1842
AT34,ITF3,1981
AT34,ITF4,2140
AT34,ITF5,2173
AT34,ITF6,2534
AT34,ITG1,3035
AT34,ITG2,2475
AT34,ITH1,520
AT34,ITH2,678
AT34,ITH3,871
AT34,ITH4,892
AT34,ITH5,963
AT34,ITI1,1144
AT34,ITI2,1393
AT34,ITI3,1402
AT34,ITI4,1602
AT34,LT00,2126
AT34,LU00,829
AT34,LV00,2325
AT34,MT00,3629
AT34,NL11,1328
AT34,NL12,1331
AT34,NL13,1256
AT34,NL21,1183
AT34,NL22,1151
AT34,NL23,1245
AT34,NL31,1232
AT34,NL32,1276
AT34,NL33,1263
AT34,NL34,1276
AT34,NL41,1129
AT34,NL42,1017
AT34,PL11,1432
AT34,PL12,1625
AT34,PL21,1467
AT34,PL22,1327
AT34,PL31,1788
AT34,PL32,1706
AT34,PL33,1558
AT34,PL34,1797
AT34,PL41,1342
AT34,PL42,1317
AT34,PL43,1100
AT34,PL51,1078
AT34,PL52,1208
AT34,PL61,1618
AT34,PL62,1850
AT34,PL63,1680
AT34,PT11,2915
AT34,PT15,3418
AT34,PT16,2976
AT34,PT17,3244
AT34,PT18,3093
AT34,PT20,8860
AT34,PT30,6860
AT34,RO11,1822
AT34,RO12,2042
AT34,RO21,2222
AT34,RO22,2433
AT34,RO31,2264
AT34,RO32,2313
AT34,RO41,2106
AT34,RO42,1864
AT34,SE11,2733
AT34,SE12,2697
AT34,SE21,2408
AT34,SE22,2042
AT34,SE23,2373
AT34,SE31,2674
AT34,SE32,3134
AT34,SE33,3579
AT34,SI01,1038
AT34,SI02,892
AT34,SK01,1047
AT34,SK02,1158
AT34,SK03,1312
AT34,SK04,1561
AT34,UKC1,2363
AT34,UKC2,2412
AT34,UKD1,2472
AT34,UKD3,2291
AT34,UKD4,2333
AT34,UKD6,2273
AT34,UKD7,2298
AT34,UKE1,2274
AT34,UKE2,2340
AT34,UKE3,2228
AT34,UKE4,2296
AT34,UKF1,2213
AT34,UKF2,2115
AT34,UKF3,2188
AT34,UKG1,2178
AT34,UKG2,2241
AT34,UKG3,2183
AT34,UKH1,2074
AT34,UKH2,2031
AT34,UKH3,1991
AT34,UKI1,2061
AT34,UKI2,2039
AT34,UKJ1,2082
AT34,UKJ2,2020
AT34,UKJ3,2119
AT34,UKJ4,1920
AT34,UKK1,2162
AT34,UKK2,2173
AT34,UKK3,2393
AT34,UKK4,2241
AT34,UKL1,2311
AT34,UKL2,2249
AT34,UKM2,2699
AT34,UKM3,2633
AT34,UKM5,2894
AT34,UKM6,2958
AT34,UKN0,3177
BE10,AT11,1813
BE10,AT12,1741
BE10,AT13,1774
BE10,AT21,1660
BE10,AT22,1777
BE10,AT31,1392
BE10,AT32,1310
BE10,AT33,1245
BE10,AT34,1097
BE10,BE10,37
BE10,BE21,111
BE10,BE22,157
BE10,BE23,126
BE10,BE24,62
BE10,BE25,195
BE10,BE31,73
BE10,BE32,118
BE10,BE33,166
BE10,BE34,256
BE10,BE35,139
BE10,BG31,2834
BE10,BG32,2907
BE10,BG33,3055
BE10,BG34,3027
BE10,BG41,2819
BE10,BG42,2893
BE10,CY00,5332
BE10,CZ01,1123
BE10,CZ02,1140
BE10,CZ03,1089
BE10,CZ04,1061
BE10,CZ05,1264
BE10,CZ06,1399
BE10,CZ07,1492
BE10,CZ08,1591
BE10,DE11,787
BE10,DE12,692
BE10,DE13,817
BE10,DE14,887
BE10,DE21,1063
BE10,DE22,1183
BE10,DE23,1021
BE10,DE24,944
BE10,DE25,890
BE10,DE26,746
BE10,DE27,973
BE10,DE30,1106
BE10,DE40,1097
BE10,DE50,709
BE10,DE60,908
BE10,DE71,622
BE10,DE72,573
BE10,DE73,662
BE10,DE80,1132
BE10,DE91,743
BE10,DE92,687
BE10,DE93,806
BE10,DE94,580
BE10,DEA1,316
BE10,DEA2,308
BE10,DEA3,420
BE10,DEA4,542
BE10,DEA5,414
BE10,DEB1,452
BE10,DEB2,363
BE10,DEB3,574
BE10,DEC0,432
BE10,DED2,1144
BE10,DED4,1059
BE10,DED5,969
BE10,DEE0,897
BE10,DEF0,945
BE10,DEG0,858
BE10,DK01,1628
BE10,DK02,1539
BE10,DK03,1328
BE10,DK04,1409
BE10,DK05,1527
BE10,EE00,2976
BE10,EL11,3415
BE10,EL12,3243
BE10,EL13,3313
BE10,EL14,3465
BE10,EL21,3508
BE10,EL22,3949
BE10,EL23,3731
BE10,EL24,3598
BE10,EL25,3943
BE10,EL30,3759
BE10,EL41,4207
BE10,EL42,4787
BE10,EL43,5021
BE10,ES11,2500
BE10,ES12,2168
BE10,ES13,1978
BE10,ES21,1870
BE10,ES22,1858
BE10,ES23,1912
BE10,ES24,2019
BE10,ES30,2285
