start_location,end_location,total_distance
AT22,NL31,2035
AT22,NL32,2109
AT22,NL33,2103
AT22,NL34,2134
AT22,NL41,1953
AT22,NL42,1805
AT22,PL11,1320
AT22,PL12,1564
AT22,PL21,1125
AT22,PL22,1010
AT22,PL31,1671
AT22,PL32,1439
AT22,PL33,1317
AT22,PL34,1906
AT22,PL41,1383
AT22,PL42,1759
AT22,PL43,1376
AT22,PL51,1051
AT22,PL52,1025
AT22,PL61,1603
AT22,PL62,1899
AT22,PL63,1925
AT22,PT11,4650
AT22,PT15,5131
AT22,PT16,4780
AT22,PT17,5048
AT22,PT18,4900
AT22,PT20,7910
AT22,PT30,6997
AT22,RO11,1354
AT22,RO12,1664
AT22,RO21,2087
AT22,RO22,2307
AT22,RO31,1933
AT22,RO32,2059
AT22,RO41,1670
AT22,RO42,1204
AT22,SE11,3402
AT22,SE12,3351
AT22,SE21,2847
AT22,SE22,2438
AT22,SE23,2969
AT22,SE31,3498
AT22,SE32,4224
AT22,SE33,4985
AT22,SI01,267
AT22,SI02,397
AT22,SK01,451
AT22,SK02,607
AT22,SK03,845
AT22,SK04,1138
AT22,UKC1,3317
AT22,UKC2,3365
AT22,UKD1,3466
AT22,UKD3,3256
AT22,UKD4,3340
AT22,UKD6,3218
AT22,UKD7,3302
AT22,UKE1,3087
AT22,UKE2,3211
AT22,UKE3,3126
AT22,UKE4,3176
AT22,UKF1,3062
AT22,UKF2,2936
AT22,UKF3,2972
AT22,UKG1,3042
AT22,UKG2,3114
AT22,UKG3,3066
AT22,UKH1,2786
AT22,UKH2,2788
AT22,UKH3,2684
AT22,UKI1,2708
AT22,UKI2,2711
AT22,UKJ1,2845
AT22,UKJ2,2715
AT22,UKJ3,2866
AT22,UKJ4,2595
AT22,UKK1,3038
AT22,UKK2,3016
AT22,UKK3,3404
AT22,UKK4,3214
AT22,UKL1,3302
AT22,UKL2,3182
AT22,UKM2,3725
AT22,UKM3,3747
AT22,UKM5,3914
AT22,UKM6,4072
AT22,UKN0,3955
AT31,AT11,484
AT31,AT12,352
AT31,AT13,393
AT31,AT21,440
AT31,AT22,385
AT31,AT31,102
AT31,AT32,244
AT31,AT33,499
AT31,AT34,771
AT31,BE10,1674
AT31,BE21,1687
AT31,BE22,1544
AT31,BE23,1766
AT31,BE24,1670
AT31,BE25,1883
AT31,BE31,1670
AT31,BE32,1720
AT31,BE33,1503
AT31,BE34,1457
AT31,BE35,1611
AT31,BG31,2164
AT31,BG32,2459
AT31,BG33,2666
AT31,BG34,2679
AT31,BG41,2208
AT31,BG42,2460
AT31,CY00,5041
AT31,CZ01,496
AT31,CZ02,503
AT31,CZ03,359
AT31,CZ04,637
AT31,CZ05,635
AT31,CZ06,492
AT31,CZ07,677
AT31,CZ08,822
AT31,DE11,805
AT31,DE12,929
AT31,DE13,1026
AT31,DE14,771
AT31,DE21,421
AT31,DE22,283
AT31,DE23,465
AT31,DE24,680
AT31,DE25,600
AT31,DE26,819
AT31,DE27,602
AT31,DE30,1121
AT31,DE40,1091
AT31,DE50,1546
AT31,DE60,1586
AT31,DE71,998
AT31,DE72,1089
AT31,DE73,1060
AT31,DE80,1500
AT31,DE91,1200
AT31,DE92,1334
AT31,DE93,1488
AT31,DE94,1579
AT31,DEA1,1395
AT31,DEA2,1327
AT31,DEA3,1422
AT31,DEA4,1305
AT31,DEA5,1319
AT31,DEB1,1174
AT31,DEB2,1270
AT31,DEB3,1030
AT31,DEC0,1191
AT31,DED2,771
AT31,DED4,757
AT31,DED5,902
AT31,DEE0,1044
AT31,DEF0,1684
AT31,DEG0,905
AT31,DK01,2051
AT31,DK02,2027
AT31,DK03,2049
AT31,DK04,2194
AT31,DK05,2411
AT31,EE00,3349
AT31,EL11,2753
AT31,EL12,2540
AT31,EL13,2552
AT31,EL14,2796
AT31,EL21,2787
AT31,EL22,2942
AT31,EL23,3127
AT31,EL24,3054
AT31,EL25,3432
AT31,EL30,3280
AT31,EL41,3524
AT31,EL42,3937
AT31,EL43,4012
AT31,ES11,4240
AT31,ES12,3721
AT31,ES13,3406
AT31,ES21,3192
AT31,ES22,3192
AT31,ES23,3343
AT31,ES24,3229
AT31,ES30,3842
AT31,ES41,3741
AT31,ES42,3886
AT31,ES43,4367
AT31,ES51,2813
AT31,ES52,3563
AT31,ES53,3216
AT31,ES61,4504
AT31,ES62,3843
AT31,ES63,4783
AT31,ES64,4549
AT31,ES70,7499
AT31,FI19,3831
AT31,FI1B,3512
AT31,FI1C,3687
AT31,FI1D,4579
AT31,FI20,3420
AT31,FR10,1924
AT31,FR21,1599
AT31,FR22,1880
AT31,FR23,2193
AT31,FR24,2128
AT31,FR25,2407
AT31,FR26,1714
AT31,FR30,1905
AT31,FR41,1304
AT31,FR42,1108
AT31,FR43,1364
AT31,FR51,2544
AT31,FR52,2768
AT31,FR53,2526
AT31,FR61,2725
AT31,FR62,2576
AT31,FR63,2290
AT31,FR71,1694
AT31,FR72,1975
AT31,FR81,2256
AT31,FR82,1899
AT31,FR83,1812
AT31,HR03,1124
AT31,HR04,815
AT31,HU10,867
AT31,HU21,756
AT31,HU22,594
AT31,HU23,885
AT31,HU31,1094
AT31,HU32,1252
AT31,HU33,1098
AT31,IE01,3674
AT31,IE02,3485
AT31,ITC1,1402
AT31,ITC2,1435
AT31,ITC3,1418
AT31,ITC4,1123
AT31,ITF1,1669
AT31,ITF2,1891
AT31,ITF3,2047
AT31,ITF4,2241
AT31,ITF5,2206
AT31,ITF6,2649
AT31,ITG1,3017
AT31,ITG2,2336
AT31,ITH1,677
AT31,ITH2,807
AT31,ITH3,892
AT31,ITH4,689
AT31,ITH5,1133
AT31,ITI1,1336
AT31,ITI2,1490
AT31,ITI3,1403
AT31,ITI4,1756
AT31,LT00,2363
AT31,LU00,1356
AT31,LV00,2761
AT31,MT00,3364
AT31,NL11,1757
AT31,NL12,1805
AT31,NL13,1697
AT31,NL21,1598
AT31,NL22,1607
AT31,NL23,1737
AT31,NL31,1699
AT31,NL32,1792
AT31,NL33,1779
AT31,NL34,1803
AT31,NL41,1635
AT31,NL42,1486
AT31,PL11,1273
AT31,PL12,1525
AT31,PL21,1127
AT31,PL22,972
AT31,PL31,1657
AT31,PL32,1440
AT31,PL33,1310
AT31,PL34,1908
AT31,PL41,1238
AT31,PL42,1435
AT31,PL43,1055
AT31,PL51,873
AT31,PL52,948
AT31,PL61,1508
AT31,PL62,1818
AT31,PL63,1789
AT31,PT11,4375
AT31,PT15,5024
AT31,PT16,4515
AT31,PT17,4822
AT31,PT18,4668
AT31,PT20,7610
AT31,PT30,6755
AT31,RO11,1549
AT31,RO12,1892
AT31,RO21,2277
AT31,RO22,2603
AT31,RO31,2150
AT31,RO32,2313
AT31,RO41,1943
AT31,RO42,1464
AT31,SE11,3078
AT31,SE12,3027
AT31,SE21,2582
AT31,SE22,2160
AT31,SE23,2635
AT31,SE31,3196
AT31,SE32,3913
AT31,SE33,4584
AT31,SI01,582
AT31,SI02,622
AT31,SK01,535
AT31,SK02,701
AT31,SK03,922
AT31,SK04,1237
AT31,UKC1,2972
AT31,UKC2,3047
AT31,UKD1,3140
AT31,UKD3,2905
AT31,UKD4,3003
AT31,UKD6,2881
AT31,UKD7,2951
AT31,UKE1,2763
AT31,UKE2,2873
AT31,UKE3,2783
AT31,UKE4,2854
AT31,UKF1,2720
AT31,UKF2,2607
AT31,UKF3,2635
AT31,UKG1,2707
AT31,UKG2,2795
AT31,UKG3,2719
AT31,UKH1,2459
AT31,UKH2,2442
AT31,UKH3,2361
AT31,UKI1,2380
AT31,UKI2,2381
AT31,UKJ1,2510
AT31,UKJ2,2362
AT31,UKJ3,2539
AT31,UKJ4,2239
AT31,UKK1,2702
AT31,UKK2,2703
AT31,UKK3,3092
AT31,UKK4,2897
AT31,UKL1,2930
AT31,UKL2,2860
AT31,UKM2,3391
AT31,UKM3,3429
AT31,UKM5,3586
AT31,UKM6,3726
AT31,UKN0,3624
AT32,AT11,613
AT32,AT12,538
AT32,AT13,591
AT32,AT21,344
AT32,AT22,435
AT32,AT31,244
AT32,AT32,94
AT32,AT33,308
AT32,AT34,609
AT32,BE10,1634
AT32,BE21,1662
AT32,BE22,1531
AT32,BE23,1735
AT32,BE24,1634
AT32,BE25,1824
AT32,BE31,1601
AT32,BE32,1647
AT32,BE33,1482
AT32,BE34,1360
AT32,BE35,1521
AT32,BG31,2221
AT32,BG32,2547
AT32,BG33,2833
AT32,BG34,2735
AT32,BG41,2256
AT32,BG42,2497
AT32,CY00,5071
AT32,CZ01,700
AT32,CZ02,708
AT32,CZ03,516
AT32,CZ04,795
AT32,CZ05,860
AT32,CZ06,705
AT32,CZ07,888
AT32,CZ08,1037
AT32,DE11,710
AT32,DE12,847
AT32,DE13,896
AT32,DE14,654
AT32,DE21,296
AT32,DE22,308
AT32,DE23,511
AT32,DE24,714
AT32,DE25,601
AT32,DE26,830
AT32,DE27,475
AT32,DE30,1289
AT32,DE40,1281
AT32,DE50,1607
AT32,DE60,1651
AT32,DE71,987
AT32,DE72,1094
AT32,DE73,1087
AT32,DE80,1648
AT32,DE91,1255
AT32,DE92,1377
AT32,DE93,1556
AT32,DE94,1629
AT32,DEA1,1414
AT32,DEA2,1337
AT32,DEA3,1453
AT32,DEA4,1332
AT32,DEA5,1323
AT32,DEB1,1171
AT32,DEB2,1225
AT32,DEB3,963
AT32,DEC0,1094
AT32,DED2,958
AT32,DED4,873
AT32,DED5,1015
AT32,DEE0,1125
AT32,DEF0,1752
AT32,DEG0,958
AT32,DK01,2166
AT32,DK02,2116
AT32,DK03,2110
AT32,DK04,2264
AT32,DK05,2473
AT32,EE00,3531
AT32,EL11,2798
AT32,EL12,2579
AT32,EL13,2555
AT32,EL14,2818
AT32,EL21,2803
AT32,EL22,2966
AT32,EL23,3147
AT32,EL24,3057
AT32,EL25,3475
AT32,EL30,3296
AT32,EL41,3541
AT32,EL42,3905
AT32,EL43,4008
AT32,ES11,4092
AT32,ES12,3579
AT32,ES13,3263
AT32,ES21,3033
AT32,ES22,3024
AT32,ES23,3175
AT32,ES24,3075
AT32,ES30,3664
AT32,ES41,3564
AT32,ES42,3714
AT32,ES43,4227
AT32,ES51,2645
AT32,ES52,3361
AT32,ES53,3065
AT32,ES61,4307
AT32,ES62,3705
AT32,ES63,4613
AT32,ES64,4378
AT32,ES70,7340
AT32,FI19,4059
AT32,FI1B,3707
AT32,FI1C,3878
AT32,FI1D,4669
AT32,FI20,3567
AT32,FR10,1818
AT32,FR21,1487
AT32,FR22,1818
AT32,FR23,2087
AT32,FR24,1988
AT32,FR25,2286
AT32,FR26,1564
AT32,FR30,1823
AT32,FR41,1192
AT32,FR42,983
AT32,FR43,1223
AT32,FR51,2387
AT32,FR52,2600
AT32,FR53,2400
AT32,FR61,2589
AT32,FR62,2404
AT32,FR63,2124
AT32,FR71,1534
AT32,FR72,1821
AT32,FR81,2129
AT32,FR82,1743
AT32,FR83,1641
AT32,HR03,1020
AT32,HR04,835
AT32,HU10,1037
AT32,HU21,908
AT32,HU22,718
AT32,HU23,977
AT32,HU31,1301
AT32,HU32,1412
AT32,HU33,1260
AT32,IE01,3635
AT32,IE02,3419
AT32,ITC1,1210
AT32,ITC2,1228
AT32,ITC3,1245
AT32,ITC4,924
AT32,ITF1,1523
AT32,ITF2,1752
AT32,ITF3,1879
AT32,ITF4,2124
AT32,ITF5,2091
AT32,ITF6,2501
AT32,ITG1,2897
AT32,ITG2,2165
AT32,ITH1,468
AT32,ITH2,603
AT32,ITH3,698
AT32,ITH4,518
AT32,ITH5,943
AT32,ITI1,1177
AT32,ITI2,1332
AT32,ITI3,1255
AT32,ITI4,1588
AT32,LT00,2562
AT32,LU00,1265
AT32,LV00,2952
AT32,MT00,3225
AT32,NL11,1778
AT32,NL12,1829
AT32,NL13,1724
AT32,NL21,1635
AT32,NL22,1623
AT32,NL23,1749
AT32,NL31,1710
AT32,NL32,1801
AT32,NL33,1782
AT32,NL34,1796
AT32,NL41,1622
AT32,NL42,1469
AT32,PL11,1462
AT32,PL12,1743
AT32,PL21,1326
AT32,PL22,1180
AT32,PL31,1885
AT32,PL32,1643
AT32,PL33,1504
AT32,PL34,2073
AT32,PL41,1443
AT32,PL42,1641
AT32,PL43,1264
AT32,PL51,1105
AT32,PL52,1171
AT32,PL61,1697
AT32,PL62,2033
AT32,PL63,1995
AT32,PT11,4224
AT32,PT15,4856
AT32,PT16,4361
AT32,PT17,4648
AT32,PT18,4496
AT32,PT20,7476
AT32,PT30,6595
AT32,RO11,1745
AT32,RO12,2053
AT32,RO21,2452
AT32,RO22,2702
AT32,RO31,2364
AT32,RO32,2471
AT32,RO41,2087
AT32,RO42,1580
AT32,SE11,3255
AT32,SE12,3160
AT32,SE21,2691
AT32,SE22,2232
AT32,SE23,2779
AT32,SE31,3376
AT32,SE32,4023
AT32,SE33,4795
AT32,SI01,570
AT32,SI02,485
AT32,SK01,721
AT32,SK02,871
AT32,SK03,1104
AT32,SK04,1417
AT32,UKC1,2943
AT32,UKC2,3012
AT32,UKD1,3104
AT32,UKD3,2862
AT32,UKD4,2946
AT32,UKD6,2839
AT32,UKD7,2910
AT32,UKE1,2718
AT32,UKE2,2843
AT32,UKE3,2732
AT32,UKE4,2813
AT32,UKF1,2679
AT32,UKF2,2554
AT32,UKF3,2569
AT32,UKG1,2670
AT32,UKG2,2745
AT32,UKG3,2666
AT32,UKH1,2411
AT32,UKH2,2399
AT32,UKH3,2300
AT32,UKI1,2319
AT32,UKI2,2330
AT32,UKJ1,2459
AT32,UKJ2,2308
AT32,UKJ3,2469
AT32,UKJ4,2200
AT32,UKK1,2628
AT32,UKK2,2631
AT32,UKK3,3009
AT32,UKK4,2834
AT32,UKL1,2893
AT32,UKL2,2791
AT32,UKM2,3366
AT32,UKM3,3375
AT32,UKM5,3571
AT32,UKM6,3710
AT32,UKN0,3569
AT33,AT11,916
AT33,AT12,821
AT33,AT13,861
AT33,AT21,530
AT33,AT22,729
AT33,AT31,499
AT33,AT32,308
AT33,AT33,112
AT33,AT34,328
AT33,BE10,1499
AT33,BE21,1547
AT33,BE22,1410
AT33,BE23,1596
AT33,BE24,1488
AT33,BE25,1688
AT33,BE31,1475
AT33,BE32,1491
AT33,BE33,1343
AT33,BE34,1216
AT33,BE35,1383
AT33,BG31,2455
AT33,BG32,2804
AT33,BG33,3054
AT33,BG34,2907
AT33,BG41,2422
AT33,BG42,2679
AT33,CY00,5250
AT33,CZ01,921
AT33,CZ02,943
AT33,CZ03,732
AT33,CZ04,920
AT33,CZ05,1110
AT33,CZ06,972
AT33,CZ07,1154
AT33,CZ08,1301
AT33,DE11,579
AT33,DE12,710
AT33,DE13,641
AT33,DE14,489
AT33,DE21,273
AT33,DE22,457
AT33,DE23,566
AT33,DE24,717
AT33,DE25,580
AT33,DE26,775
AT33,DE27,353
AT33,DE30,1346
AT33,DE40,1355
AT33,DE50,1576
AT33,DE60,1644
AT33,DE71,894
AT33,DE72,1017
AT33,DE73,1024
AT33,DE80,1684
AT33,DE91,1228
AT33,DE92,1362
AT33,DE93,1553
AT33,DE94,1591
AT33,DEA1,1307
AT33,DEA2,1213
AT33,DEA3,1382
AT33,DEA4,1302
AT33,DEA5,1257
AT33,DEB1,1044
AT33,DEB2,1099
AT33,DEB3,832
AT33,DEC0,950
AT33,DED2,1101
AT33,DED4,920
AT33,DED5,1050
AT33,DEE0,1162
AT33,DEF0,1743
AT33,DEG0,972
AT33,DK01,2195
AT33,DK02,2135
AT33,DK03,2114
AT33,DK04,2257
AT33,DK05,2480
AT33,EE00,3831
AT33,EL11,2988
AT33,EL12,2740
AT33,EL13,2716
AT33,EL14,2952
AT33,EL21,2958
AT33,EL22,3000
AT33,EL23,3294
AT33,EL24,3219
AT33,EL25,3605
AT33,EL30,3475
AT33,EL41,3741
AT33,EL42,4066
AT33,EL43,4178
AT33,ES11,3803
AT33,ES12,3312
AT33,ES13,2994
AT33,ES21,2762
AT33,ES22,2736
AT33,ES23,2876
AT33,ES24,2788
AT33,ES30,3401
AT33,ES41,3234
AT33,ES42,3446
AT33,ES43,3931
AT33,ES51,2364
AT33,ES52,3141
AT33,ES53,2800
AT33,ES61,3978
AT33,ES62,3408
AT33,ES63,4345
AT33,ES64,4114
AT33,ES70,7064
AT33,FI19,4305
AT33,FI1B,3957
AT33,FI1C,4138
AT33,FI1D,4988
AT33,FI20,3594
AT33,FR10,1642
AT33,FR21,1306
AT33,FR22,1634
AT33,FR23,1902
AT33,FR24,1751
AT33,FR25,2131
AT33,FR26,1285
AT33,FR30,1697
AT33,FR41,1029
AT33,FR42,781
AT33,FR43,932
AT33,FR51,2195
AT33,FR52,2439
AT33,FR53,2135
AT33,FR61,2291
AT33,FR62,2131
AT33,FR63,1831
AT33,FR71,1261
AT33,FR72,1545
AT33,FR81,1839
AT33,FR82,1428
AT33,FR83,1410
AT33,HR03,1122
AT33,HR04,1068
AT33,HU10,1313
AT33,HU21,1186
AT33,HU22,994
AT33,HU23,1249
AT33,HU31,1577
AT33,HU32,1679
AT33,HU33,1544
AT33,IE01,3523
AT33,IE02,3273
AT33,ITC1,919
AT33,ITC2,947
AT33,ITC3,1000
AT33,ITC4,663
AT33,ITF1,1386
AT33,ITF2,1628
AT33,ITF3,1756
AT33,ITF4,2002
AT33,ITF5,1994
AT33,ITF6,2364
AT33,ITG1,2736
AT33,ITG2,2007
AT33,ITH1,247
AT33,ITH2,380
AT33,ITH3,558
AT33,ITH4,517
AT33,ITH5,750
AT33,ITI1,981
AT33,ITI2,1173
AT33,ITI3,1123
AT33,ITI4,1427
AT33,LT00,2897
AT33,LU00,1109
AT33,LV00,3250
AT33,MT00,3071
AT33,NL11,1719
AT33,NL12,1761
AT33,NL13,1656
AT33,NL21,1555
AT33,NL22,1505
AT33,NL23,1653
AT33,NL31,1600
AT33,NL32,1692
AT33,NL33,1663
AT33,NL34,1659
AT33,NL41,1508
AT33,NL42,1365
AT33,PL11,1720
AT33,PL12,1978
AT33,PL21,1600
AT33,PL22,1462
AT33,PL31,2124
AT33,PL32,1921
AT33,PL33,1798
AT33,PL34,2383
AT33,PL41,1648
AT33,PL42,1716
AT33,PL43,1450
AT33,PL51,1355
AT33,PL52,1413
AT33,PL61,1935
AT33,PL62,2287
AT33,PL63,2127
AT33,PT11,3951
AT33,PT15,4566
AT33,PT16,4074
AT33,PT17,4354
AT33,PT18,4210
AT33,PT20,7175
AT33,PT30,6294
AT33,RO11,2034
AT33,RO12,2346
AT33,RO21,2717
AT33,RO22,2975
AT33,RO31,2584
AT33,RO32,2704
AT33,RO41,2354
AT33,RO42,1836
AT33,SE11,3284
AT33,SE12,3213
AT33,SE21,2743
AT33,SE22,2274
AT33,SE23,2768
AT33,SE31,3409
AT33,SE32,4052
AT33,SE33,4825
AT33,SI01,796
AT33,SI02,636
AT33,SK01,1003
AT33,SK02,1160
AT33,SK03,1396
AT33,SK04,1712
AT33,UKC1,2811
AT33,UKC2,2890
AT33,UKD1,2983
AT33,UKD3,2733
AT33,UKD4,2815
AT33,UKD6,2710
AT33,UKD7,2784
AT33,UKE1,2597
AT33,UKE2,2723
AT33,UKE3,2616
AT33,UKE4,2692
AT33,UKF1,2537
AT33,UKF2,2415
AT33,UKF3,2467
AT33,UKG1,2527
AT33,UKG2,2607
AT33,UKG3,2557
AT33,UKH1,2284
AT33,UKH2,2249
AT33,UKH3,2162
AT33,UKI1,2175
AT33,UKI2,2169
AT33,UKJ1,2316
AT33,UKJ2,2174
AT33,UKJ3,2320
AT33,UKJ4,2043
AT33,UKK1,2483
AT33,UKK2,2483
AT33,UKK3,2852
AT33,UKK4,2680
AT33,UKL1,2722
AT33,UKL2,2668
AT33,UKM2,3248
AT33,UKM3,3257
AT33,UKM5,3457
AT33,UKM6,3604
AT33,UKN0,3456
AT34,AT11,1215
AT34,AT12,1099
AT34,AT13,1151
AT34,AT21,855
AT34,AT22,1021
AT34,AT31,771
AT34,AT32,609
AT34,AT33,328
AT34,AT34,46
AT34,BE10,1296
AT34,BE21,1340
AT34,BE22,1219
AT34,BE23,1392
AT34,BE24,1304
AT34,BE25,1477
AT34,BE31,1269
AT34,BE32,1307
AT34,BE33,1157
AT34,BE34,1005
AT34,BE35,1182
AT34,BG31,2795
AT34,BG32,3099
AT34,BG33,3335
AT34,BG34,3277
AT34,BG41,2732
AT34,BG42,2988
AT34,CY00,5592
AT34,CZ01,1055
AT34,CZ02,1083
AT34,CZ03,898
AT34,CZ04,1036
AT34,CZ05,1273
AT34,CZ06,1287
AT34,CZ07,1457
AT34,CZ08,1624
AT34,DE11,422
AT34,DE12,530
AT34,DE13,334
AT34,DE14,237
AT34,DE21,405
AT34,DE22,617
AT34,DE23,653
AT34,DE24,740
AT34,DE25,570
AT34,DE26,660
AT34,DE27,278
AT34,DE30,1387
AT34,DE40,1385
AT34,DE50,1438
AT34,DE60,1527
AT34,DE71,732
AT34,DE72,865
AT34,DE73,906
AT34,DE80,1698
AT34,DE91,1156
AT34,DE92,1248
AT34,DE93,1449
AT34,DE94,1442
AT34,DEA1,1143
AT34,DEA2,1041
AT34,DEA3,1230
AT34,DEA4,1167
AT34,DEA5,1115
AT34,DEB1,874
AT34,DEB2,901
AT34,DEB3,649
AT34,DEC0,748
AT34,DED2,1168
AT34,DED4,984
AT34,DED5,1087
AT34,DEE0,1182
AT34,DEF0,1652
AT34,DEG0,939
AT34,DK01,2095
AT34,DK02,2045
AT34,DK03,1994
AT34,DK04,2151
AT34,DK05,2359
AT34,EE00,4034
AT34,EL11,3318
AT34,EL12,3061
AT34,EL13,3040
AT34,EL14,3275
AT34,EL21,3249
AT34,EL22,3139
AT34,EL23,3587
AT34,EL24,3507
AT34,EL25,3900
AT34,EL30,3768
AT34,EL41,4040
AT34,EL42,4392
AT34,EL43,4466
AT34,ES11,3504
AT34,ES12,3000
AT34,ES13,2678
AT34,ES21,2463
AT34,ES22,2438
AT34,ES23,2566
AT34,ES24,2492
AT34,ES30,3090
AT34,ES41,2984
AT34,ES42,3130
AT34,ES43,3640
AT34,ES51,2075
AT34,ES52,2822
AT34,ES53,2560
AT34,ES61,3745
AT34,ES62,3123
AT34,ES63,4050
AT34,ES64,3845
AT34,ES70,6753
AT34,FI19,4405
AT34,FI1B,4096
AT34,FI1C,4087
AT34,FI1D,4984
AT34,FI20,3547
AT34,FR10,1344
AT34,FR21,1033
AT34,FR22,1325
AT34,FR23,1632
AT34,FR24,1437
AT34,FR25,1825
AT34,FR26,982
AT34,FR30,1438
AT34,FR41,766
AT34,FR42,512
AT34,FR43,625
AT34,FR51,1871
AT34,FR52,2153
AT34,FR53,1761
AT34,FR61,1965
AT34,FR62,1845
AT34,FR63,1529
AT34,FR71,955
AT34,FR72,1221
AT34,FR81,1531
AT34,FR82,1264
AT34,FR83,1386
AT34,HR03,1387
AT34,HR04,1363
AT34,HU10,1621
AT34,HU21,1485
AT34,HU22,1306
AT34,HU23,1579
AT34,HU31,1872
AT34,HU32,1993
AT34,HU33,1814
AT34,IE01,3291
AT34,IE02,3056
AT34,ITC1,709
AT34,ITC2,712
AT34,ITC3,861
AT34,ITC4,523
AT34,ITF1,1536
AT34,ITF2,1761
AT34,ITF3,1897
AT34,ITF4,2178
AT34,ITF5,2135
AT34,ITF6,2530
AT34,ITG1,2868
AT34,ITG2,1867
AT34,ITH1,437
AT34,ITH2,545
AT34,ITH3,745
AT34,ITH4,787
AT34,ITH5,828
AT34,ITI1,1045
AT34,ITI2,1322
AT34,ITI3,1265
AT34,ITI4,1565
AT34,LT00,3054
AT34,LU00,910
AT34,LV00,3393
AT34,MT00,3207
AT34,NL11,1561
AT34,NL12,1585
AT34,NL13,1496
AT34,NL21,1391
AT34,NL22,1340
AT34,NL23,1480
AT34,NL31,1438
AT34,NL32,1514
AT34,NL33,1476
AT34,NL34,1466
AT34,NL41,1321
AT34,NL42,1164
AT34,PL11,1942
AT34,PL12,2225
AT34,PL21,1926
AT34,PL22,1773
AT34,PL31,2422
AT34,PL32,2270
AT34,PL33,2101
AT34,PL34,2566
AT34,PL41,1761
AT34,PL42,1761
AT34,PL43,1507
AT34,PL51,1486
AT34,PL52,1621
AT34,PL61,2009
AT34,PL62,2402
AT34,PL63,2217
AT34,PT11,3641
AT34,PT15,4296
AT34,PT16,3775
AT34,PT17,4064
AT34,PT18,3939
AT34,PT20,6834
AT34,PT30,6003
AT34,RO11,2290
AT34,RO12,2631
AT34,RO21,2987
AT34,RO22,3300
AT34,RO31,2889
AT34,RO32,3026
AT34,RO41,2628
AT34,RO42,2161
AT34,SE11,3243
AT34,SE12,3191
AT34,SE21,2681
AT34,SE22,2184
AT34,SE23,2711
AT34,SE31,3249
AT34,SE32,3966
AT34,SE33,4652
AT34,SI01,1120
AT34,SI02,935
AT34,SK01,1288
AT34,SK02,1447
AT34,SK03,1675
AT34,SK04,1981
AT34,UKC1,2589
AT34,UKC2,2666
AT34,UKD1,2740
AT34,UKD3,2491
AT34,UKD4,2599
AT34,UKD6,2480
AT34,UKD7,2530
AT34,UKE1,2361
AT34,UKE2,2491
AT34,UKE3,2374
AT34,UKE4,2449
AT34,UKF1,2294
AT34,UKF2,2166
AT34,UKF3,2199
AT34,UKG1,2257
AT34,UKG2,2354
AT34,UKG3,2271
AT34,UKH1,2033
AT34,UKH2,2009
AT34,UKH3,1905
AT34,UKI1,1926
AT34,UKI2,1924
AT34,UKJ1,2063
AT34,UKJ2,1905
AT34,UKJ3,2067
AT34,UKJ4,1802
AT34,UKK1,2226
AT34,UKK2,2218
AT34,UKK3,2601
AT34,UKK4,2412
AT34,UKL1,2470
AT34,UKL2,2396
AT34,UKM2,3034
AT34,UKM3,3037
AT34,UKM5,3235
AT34,UKM6,3372
AT34,UKN0,3212
BE10,AT11,2131
BE10,AT12,1997
BE10,AT13,2043
BE10,AT21,1934
BE10,AT22,2021
BE10,AT31,1674
BE10,AT32,1634
BE10,AT33,1499
BE10,AT34,1296
BE10,BE10,18
BE10,BE21,107
BE10,BE22,174
BE10,BE23,110
BE10,BE24,46
BE10,BE25,208
BE10,BE31,67
BE10,BE32,128
BE10,BE33,200
BE10,BE34,308
BE10,BE35,149
BE10,BG31,3788
BE10,BG32,4114
BE10,BG33,4297
BE10,BG34,4352
BE10,BG41,3847
BE10,BG42,4089
BE10,CY00,6675
BE10,CZ01,1636
BE10,CZ02,1641
BE10,CZ03,1557
BE10,CZ04,1487
BE10,CZ05,1825
BE10,CZ06,1982
BE10,CZ07,2122
BE10,CZ08,2251
BE10,DE11,975
BE10,DE12,842
BE10,DE13,972
BE10,DE14,1096
BE10,DE21,1359
BE10,DE22,1475
BE10,DE23,1288
BE10,DE24,1157
BE10,DE25,1114
BE10,DE26,915
BE10,DE27,1223
BE10,DE30,1418
BE10,DE40,1442
BE10,DE50,906
BE10,DE60,1099
BE10,DE71,728
BE10,DE72,673
BE10,DE73,812
BE10,DE80,1429
BE10,DE91,968
BE10,DE92,887
BE10,DE93,1018
BE10,DE94,762
BE10,DEA1,402
BE10,DEA2,385
BE10,DEA3,538
BE10,DEA4,718
BE10,DEA5,531
BE10,DEB1,541
BE10,DEB2,451
BE10,DEB3,717
BE10,DEC0,570
BE10,DED2,1474
BE10,DED4,1322
BE10,DED5,1264
BE10,DEE0,1175
BE10,DEF0,1201
BE10,DEG0,1069
BE10,DK01,1714
BE10,DK02,1658
BE10,DK03,1492
BE10,DK04,1628
BE10,DK05,1838
BE10,EE00,3988
BE10,EL11,4402
BE10,EL12,4154
BE10,EL13,4131
BE10,EL14,4374
BE10,EL21,4353
BE10,EL22,4556
BE10,EL23,4727
BE10,EL24,4687
BE10,EL25,5015
BE10,EL30,4883
BE10,EL41,5152
BE10,EL42,5455
BE10,EL43,5581
BE10,ES11,3108
BE10,ES12,2612
